ID CLIENTE,EDAD,GENERACION,GENERO,ESTADO CIVIL,DEPARTAMENTO VIVIENDA,MUNICIPIO VIVIENDA,INGRESOS MENSUALES,PROFESION,DEPARTAMENTO LABORAL,MUNICIPIO LABORAL,TIENE BANCA ELECTRONICA,PRIMERA APERTURA,ULTIMA TRANSACCION CLIENTE
4032234,26,Generacion Z,Femenino,Soltero,San Marcos,San Lorenzo,0,Maestro De Educacion Pre-primaria,Quetzaltenango,Quetzaltenango,No,20200127,20220310
3928176,26,Generacion Z,Masculino,Soltero,Quetzaltenango,Zunil,6070,Bachiller En Ciencias Y Letras,Quetzaltenango,Quetzaltenango,Si,20190429,20221229
1542720,31,Millenials,Masculino,Soltero,Guatemala,Guatemala,6957,Educacion Basica Completa,Guatemala,Guatemala,Si,20161202,20221230
1425653,40,Millenials,Masculino,Soltero,Guatemala,San Miguel Petapa,50000,Comerciante,Guatemala,San Miguel Petapa,Si,20150731,20221117
1361171,44,Generacion X,Masculino,Casado,Guatemala,Guatemala,2070,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20070417,20221230
4018461,29,Millenials,Masculino,Soltero,Guatemala,Guatemala,940,Perito  En Electronica,Guatemala,Guatemala,Si,20191205,20221230
1068315,32,Millenials,Femenino,Union,Guatemala,Guatemala,5812,Tercero Basico,Guatemala,Guatemala,Si,20120509,20221224
4025851,26,Generacion Z,Femenino,Soltero,Guatemala,San Miguel Petapa,10000,Bachiller En Turismo,Error,Error,Si,20200107,20221230
3590380,45,Generacion X,Masculino,Casado,Guatemala,Santa Catarina Pinula,50000,Medico,Error,Error,Si,20140131,20221229
4428758,28,Millenials,Masculino,Soltero,Retalhuleu,Nuevo San Carlos,10000,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20220811,20220811
3883695,33,Millenials,Masculino,Soltero,Guatemala,Guatemala,916,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20190204,20221228
4442993,47,Generacion X,Femenino,Casado,Quetzaltenango,Salcaja,3000,Ama De Casa,Error,Error,Si,20020311,20221024
4227857,38,Millenials,Masculino,Casado,Guatemala,Guatemala,3000,Maestro De Educacion Primaria,Guatemala,Guatemala,No,20210701,20210823
1539847,40,Millenials,Femenino,Soltero,Guatemala,Guatemala,0,Educacion Basica Completa,Guatemala,Guatemala,Si,20140816,20221230
1500164,40,Millenials,Masculino,Soltero,Guatemala,Guatemala,9321,Educacion Basica Completa,Guatemala,Mixco,Si,20140317,20221229
1368735,35,Millenials,Femenino,Soltero,Guatemala,Mixco,0,Tercero Basico,Error,Error,No,20150109,20221230
3958520,40,Millenials,Femenino,Union,Santa Rosa,Barberena,6644,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20060112,20221220
3120071,66,Baby Boomers,Femenino,Error,Guatemala,Guatemala,0,Error,Guatemala,Guatemala,No,20000516,20221108
4437226,21,Generacion Z,Masculino,Soltero,Guatemala,Santa Catarina Pinula,3524,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220826,20221230
899628,38,Millenials,Masculino,Soltero,Guatemala,Mixco,17780,Perito  Contador,Guatemala,Guatemala,Si,20110702,20221230
4496754,20,Generacion Z,Masculino,Soltero,Sacatepequez,San Juan Alotenango,1588,Medico,Sacatepequez,Ciudad Vieja,Si,20221215,20221230
1583218,29,Millenials,Masculino,Soltero,Quetzaltenango,Coatepeque,3363,Agricultor,Quetzaltenango,Coatepeque,Si,20170107,20221230
3092165,43,Generacion X,Masculino,Casado,Baja Verapaz,San Miguel Chicaj,7508,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20060317,20221228
1307140,48,Generacion X,Masculino,Soltero,Guatemala,Amatitlan,3632,Educacion Basica Completa,Guatemala,Amatitlan,No,20150721,20220413
4117076,66,Baby Boomers,Femenino,Casado,Sacatepequez,Jocotenango,3000,Educacion Basica Completa,Error,Error,Si,20201006,20221215
4412783,28,Millenials,Masculino,Soltero,Guatemala,Fraijanes,4469,Sexto Primaria,Guatemala,Guatemala,Si,20220715,20221226
3436099,40,Millenials,Error,Error,Guatemala,Santa Catarina Pinula,0,Error,Guatemala,Santa Catarina Pinula,Si,20131128,20221229
4365471,21,Generacion Z,Masculino,Soltero,Alta Verapaz,San Juan Chamelco,4270,Bachiller En Ciencias Y Letras,Alta Verapaz,San Juan Chamelco,Si,20220427,20221217
4485185,32,Millenials,Masculino,Soltero,Escuintla,La Gomera,100000,Tercero Basico,Error,Error,Si,20221124,20221218
1574418,29,Millenials,Masculino,Soltero,Guatemala,Guatemala,6346,Bachiller En Computacion,Guatemala,Guatemala,Si,20140616,20221202
4429048,35,Millenials,Femenino,Soltero,Escuintla,Puerto San Jose,3000,Perito  Contador,Error,Error,No,20220811,20220830
856799,60,Baby Boomers,Femenino,Union,Santa Rosa,Cuilapa,0,Bachiller En Ciencias Y Letras,Error,Error,Si,20080724,20221229
1296073,40,Millenials,Masculino,Soltero,Guatemala,Guatemala,0,Perito  Contador,Guatemala,Guatemala,Si,20130502,20221229
4191395,23,Generacion Z,Masculino,Soltero,Santa Rosa,Santa Cruz Naranjo,5669,Bachiller En Computacion,Guatemala,Santa Catarina Pinula,Si,20210412,20221226
1538694,33,Millenials,Masculino,Soltero,Guatemala,Guatemala,3000,Educacion Basica Completa,Guatemala,Guatemala,Si,20130921,20221230
4460703,18,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,10000,Educacion Basica Completa,Error,Error,No,20221010,20221205
1500196,45,Generacion X,Masculino,Casado,Guatemala,Guatemala,0,Educacion Basica Completa,Guatemala,Guatemala,Si,20000628,20220909
2907231,35,Millenials,Masculino,Casado,Guatemala,Guatemala,16072,Bachiller En Ciencias Y Letras,Error,Error,Si,20080512,20221230
4126034,30,Millenials,Masculino,Soltero,Guatemala,Guatemala,3355,Estudiante,Guatemala,Guatemala,Si,20201112,20221230
1234405,48,Generacion X,Masculino,Soltero,Izabal,Morales,200000,Ingeneria Industrial,Guatemala,Guatemala,Si,20110714,20221112
3596857,28,Millenials,Masculino,Soltero,Escuintla,La Gomera,3971,Perito  En Administracion De Empresas,Guatemala,Guatemala,No,20180605,20221228
1298597,27,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,0,Educacion Basica Completa,Guatemala,Guatemala,Si,20150521,20221230
4230444,23,Generacion Z,Femenino,Soltero,San Marcos,El Tumbador,3000,Tercero Basico,San Marcos,San Pedro Sacatepequez,No,20210706,20210819
2303879,41,Millenials,Masculino,Soltero,El Progreso,Sanarate,0,Bachiller En Ciencias Y Letras,Error,Error,Si,20010426,20221116
4186889,47,Generacion X,Masculino,Casado,Baja Verapaz,Cubulco,3527,Educacion Basica Completa,Guatemala,Guatemala,Si,20210408,20221230
1510908,34,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,100000,Perito  En Administracion De Empresas,Error,Error,No,20090527,20220413
4480539,34,Millenials,Masculino,Soltero,Suchitepequez,Mazatenango,5211,Perito  En Administracion De Empresas,Guatemala,Guatemala,Si,20221116,20221228
498078,41,Millenials,Masculino,Casado,Guatemala,Mixco,0,Ingenieria Civil,Error,Error,Si,20090428,20221227
2687473,49,Generacion X,Femenino,Soltero,Escuintla,Santa Lucia Cotzumalguapa,4550,Perito  Contador,Guatemala,Guatemala,Si,19990119,20221230
1136546,32,Millenials,Masculino,Casado,Guatemala,Mixco,4707,Perito  Contador,Guatemala,Mixco,Si,20150421,20220720
4392400,53,Generacion X,Masculino,Casado,Jutiapa,Comapa,3051,Tercero Basico,Error,Error,No,20220609,20221230
3875166,32,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,6473,Bachiller En Computacion,Guatemala,Guatemala,No,20190121,20221230
3700427,52,Generacion X,Masculino,Soltero,Guatemala,Guatemala,50000,Licenciatura En Administracion De Empresas,Error,Error,Si,20180927,20221230
1356962,30,Millenials,Femenino,Soltero,Escuintla,Escuintla,7062,Educacion Basica Completa,Guatemala,Guatemala,Si,20151218,20221230
4029589,38,Millenials,Masculino,Soltero,Guatemala,Mixco,0,Sexto Primaria,Guatemala,Fraijanes,Si,20200119,20221227
1845528,48,Generacion X,Masculino,Soltero,Guatemala,Villa Canales,3500,Educacion Basica Completa,Guatemala,Villa Canales,No,20150205,20221230
4141013,21,Generacion Z,Masculino,Soltero,Guatemala,Mixco,0,Estudiante,Error,Error,No,20210104,20221224
1391135,54,Generacion X,Masculino,Soltero,Guatemala,Guatemala,0,Licenciatura En Administracion De Empresas,Error,Error,No,19991015,20221214
4476205,18,Generacion Z,Masculino,Soltero,Chimaltenango,Chimaltenango,3000,Bachiller En Ciencias Y Letras,Error,Error,Si,20070913,20221230
4335184,54,Generacion X,Femenino,Casado,Guatemala,Villa Canales,1948,Tercero Basico,Guatemala,Guatemala,No,20130921,20221230
4242439,21,Generacion Z,Masculino,Soltero,Izabal,Livingston,5274,Perito  En Turismo,Izabal,Livingston,Si,20210807,20221230
1491430,29,Millenials,Masculino,Soltero,Guatemala,Guatemala,3695,Bachiller En Ciencias Y Letras,Guatemala,Mixco,Si,20130921,20221230
1420403,34,Millenials,Masculino,Soltero,Guatemala,San Juan Sacatepequez,4950,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20091029,20221230
1646279,38,Millenials,Femenino,Casado,El Progreso,Sanarate,10000,Tercero Basico,Error,Error,Si,20140920,20221229
1245276,41,Millenials,Masculino,Soltero,Quetzaltenango,Coatepeque,2911,Educacion Basica Completa,Quetzaltenango,Coatepeque,No,20140715,20221229
2764079,31,Millenials,Femenino,Soltero,Guatemala,Guatemala,3959,Maestro De Educacion Pre-primaria,Guatemala,Guatemala,Si,20170629,20221223
1654792,53,Generacion X,Masculino,Casado,Solola,Santiago Atitlan,0,Comerciante,Error,Error,Si,19960910,20221221
4093244,30,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,4558,Bachiller En Computacion,Guatemala,Guatemala,Si,20200623,20220802
4446726,22,Generacion Z,Masculino,Soltero,Quiche,Joyabaj,1533,Perito  Contador,Quiche,Joyabaj,Si,20060913,20221123
4345299,45,Generacion X,Femenino,Soltero,Alta Verapaz,Coban,10000,Sexto Primaria,Error,Error,No,20220331,20221230
839758,32,Millenials,Femenino,Soltero,Guatemala,Guatemala,5562,Licenciatura En Administracion Publica,Guatemala,Guatemala,Si,20110518,20221229
2716208,36,Millenials,Masculino,Error,Guatemala,Guatemala,3850,Error,Guatemala,Guatemala,Si,20130812,20221225
4183695,36,Millenials,Masculino,Casado,Jalapa,Jalapa,5992,Ninguna,Guatemala,Guatemala,Si,20070124,20221229
4187372,50,Generacion X,Masculino,Soltero,Guatemala,Guatemala,50000,Licenciatura En Administracion De Empresas,Guatemala,Villa Canales,Si,20210410,20210819
4284108,27,Millenials,Femenino,Soltero,Guatemala,Villa Nueva,3977,Estudiante,Guatemala,Guatemala,Si,20211110,20221230
4042855,37,Millenials,Error,Error,Guatemala,Guatemala,5161,Error,Guatemala,Guatemala,Si,20130517,20221229
4026969,7,No Aplica,Masculino,Soltero,Santa Rosa,Cuilapa,0,Estudiante,Error,Error,No,20200110,20221216
3955984,2024,No Aplica,Masculino,Error,Error,Error,4502,Error,Guatemala,Guatemala,No,20111004,20221228
1027258,67,Baby Boomers,Femenino,Soltero,Guatemala,Mixco,50000,Comerciante,Guatemala,Mixco,Si,20070409,20221230
4488245,21,Generacion Z,Masculino,Soltero,Suchitepequez,Cuyotenango,3063,Agricultor,Error,Error,Si,20221130,20221228
4129594,51,Generacion X,Masculino,Error,Guatemala,Villa Canales,4336,Error,Guatemala,Guatemala,No,19940804,20221230
4228185,24,Generacion Z,Femenino,Soltero,Zacapa,Estanzuela,3565,Bachiller  Industrial,Quetzaltenango,Coatepeque,Si,20210701,20221230
3560716,2024,No Aplica,Masculino,Soltero,Izabal,Morales,5211,Perito  Contador,Izabal,Livingston,Si,20180504,20221205
1833127,49,Generacion X,Masculino,Union,Jalapa,Jalapa,2848,Agricultor,Error,Error,No,20010723,20221229
2689927,70,Baby Boomers,Masculino,Casado,Guatemala,Guatemala,0,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20170608,20211216
4028023,34,Millenials,Femenino,Soltero,Guatemala,Mixco,0,Bachiller En Computacion,Guatemala,Guatemala,Si,20080901,20221217
4338853,32,Millenials,Masculino,Casado,Guatemala,Guatemala,2323,Agricultor,Guatemala,Guatemala,No,20220316,20220706
301945,53,Generacion X,Femenino,Soltero,Guatemala,Guatemala,4344,Secretaria  Y Oficinista,Guatemala,Guatemala,Si,20080411,20221227
2659552,27,Millenials,Femenino,Soltero,Solola,Panajachel,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20170625,20220420
4237774,50,Generacion X,Masculino,Soltero,Guatemala,San Miguel Petapa,3844,Bachiller En Ciencias Y Letras,Guatemala,Mixco,Si,20210724,20221121
4465503,26,Generacion Z,Masculino,Soltero,Guatemala,San Miguel Petapa,2895,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20221019,20221230
1717465,38,Millenials,Masculino,Casado,Chimaltenango,Zaragoza,5089,Maestro De Educacion Primaria,Chimaltenango,Zaragoza,No,20130219,20221230
4026009,32,Millenials,Masculino,Casado,Guatemala,Mixco,0,Educacion Basica Completa,Guatemala,Mixco,No,20200108,20220609
4461560,44,Generacion X,Femenino,Soltero,Guatemala,Guatemala,4276,Estudiante,Guatemala,Guatemala,Si,20221012,20221230
4156852,21,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,2160,Bachiller En Ciencias Y Letras,Guatemala,San Miguel Petapa,No,20210129,20220212
4239051,25,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,4174,Sexto Primaria,Guatemala,Guatemala,No,20210728,20221230
4416927,31,Millenials,Masculino,Soltero,Quiche,Chichicastenango,2029,Sexto Primaria,Quiche,Chichicastenango,Si,20220722,20220913
3828070,24,Generacion Z,Femenino,Soltero,Guatemala,Mixco,984,Estudiante,Guatemala,Guatemala,Si,20181204,20221230
4279990,29,Millenials,Femenino,Soltero,Guatemala,Mixco,8130,Estudiante,Guatemala,Guatemala,Si,20211102,20221230
3936459,39,Millenials,Masculino,Casado,Guatemala,Amatitlan,3584,Educacion Basica Completa,Error,Error,No,20190526,20221230
2845824,43,Generacion X,Femenino,Casado,Jutiapa,El Progreso,3000,Servicio Domestico,Error,Error,No,20111018,20221230
4397988,56,Generacion X,Masculino,Soltero,Guatemala,Guatemala,10000,Perito  Contador,Error,Error,Si,20220620,20221216
1175581,73,Baby Boomers,Femenino,Soltero,Guatemala,Guatemala,10000,Licenciatura En Derecho,Error,Error,Si,20121206,20221230
100416,46,Generacion X,Femenino,Casado,Escuintla,Puerto San Jose,0,Servicio Domestico,Escuintla,Puerto San Jose,No,20050409,20221228
352325,50,Generacion X,Femenino,Casado,Guatemala,Villa Canales,3329,Sexto Primaria,Guatemala,Villa Canales,No,20061111,20221229
2905622,63,Baby Boomers,Femenino,Error,Guatemala,Guatemala,4283,Error,Guatemala,Guatemala,Si,20090908,20221229
3833342,51,Generacion X,Masculino,Soltero,Guatemala,Guatemala,1882,Estudiante,Guatemala,Guatemala,Si,20080502,20221216
1342990,27,Millenials,Femenino,Soltero,Guatemala,Villa Canales,3000,Tercero Basico,Guatemala,Villa Canales,Si,20151209,20210729
1250596,56,Generacion X,Masculino,Soltero,Huehuetenango,Aguacatan,3597,Tercero Basico,Huehuetenango,Huehuetenango,Si,20151013,20221230
1551207,37,Millenials,Masculino,Casado,Suchitepequez,San Lorenzo,4308,Educacion Basica Completa,Guatemala,Guatemala,No,20161013,20221220
4082323,27,Millenials,Masculino,Soltero,Chimaltenango,Chimaltenango,3561,Perito  En Administracion De Empresas,Error,Error,Si,20200507,20221230
1288723,24,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,10000,Estudiante,Guatemala,Guatemala,Si,20151115,20221228
4259773,51,Generacion X,Masculino,Soltero,Guatemala,Mixco,4038,Educacion Basica Completa,Guatemala,Guatemala,No,20210924,20221230
1412572,44,Generacion X,Femenino,Soltero,Guatemala,Mixco,3079,Arquitecto,Guatemala,Guatemala,Si,20040206,20221230
2530906,44,Generacion X,Femenino,Casado,Guatemala,San Miguel Petapa,10000,Comerciante,Guatemala,Guatemala,Si,20071218,20221227
3614275,28,Millenials,Femenino,Soltero,Quetzaltenango,Coatepeque,3235,Agricultor,San Marcos,Tecun Uman,No,20180711,20221229
1282039,81,Generacion Silenciosa,Masculino,Soltero,Retalhuleu,San Martin Zapotitlan,10000,Educacion Basica Completa,Retalhuleu,Retalhuleu,Si,20141017,20221228
4138841,25,Generacion Z,Masculino,Soltero,Santa Rosa,Barberena,3347,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20201221,20221230
1288411,53,Generacion X,Masculino,Soltero,Guatemala,Mixco,0,Estudiante,Error,Error,Si,20151114,20221203
1193810,49,Generacion X,Masculino,Casado,Retalhuleu,Santa Cruz Mulua,3212,Agricultor,Retalhuleu,Santa Cruz Mulua,No,20150817,20220730
4339659,38,Millenials,Femenino,Soltero,Guatemala,Mixco,10000,Secretaria Bilingue,Guatemala,Mixco,Si,20080821,20221230
1498296,37,Millenials,Masculino,Casado,Guatemala,Fraijanes,10000,Perito  Contador,Guatemala,Santa Catarina Pinula,Si,20090403,20221229
1582756,37,Millenials,Masculino,Casado,San Marcos,San Pablo,3000,Agricultor,Error,Error,Si,20090519,20220514
1675058,33,Millenials,Masculino,Soltero,Guatemala,Mixco,3535,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20090415,20220817
3619330,36,Millenials,Masculino,Soltero,El Progreso,Sansare,6299,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20180724,20221230
3912219,45,Generacion X,Masculino,Casado,Guatemala,Villa Nueva,0,Bachiller En Ciencias Y Letras,Guatemala,San Miguel Petapa,Si,20020412,20221228
4310664,20,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,10000,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220119,20221217
4148452,22,Generacion Z,Masculino,Soltero,Zacapa,Rio Hondo,7746,Perito  En Administracion De Empresas,Zacapa,Rio Hondo,Si,20210112,20221229
2943312,34,Millenials,Masculino,Soltero,Guatemala,Guatemala,6660,Constructor,Error,Error,Si,20120605,20221230
3874495,39,Millenials,Masculino,Soltero,Guatemala,Chinautla,15938,Perito  Contador,Guatemala,Guatemala,Si,20070131,20221230
4218825,21,Generacion Z,Masculino,Soltero,Quetzaltenango,Quetzaltenango,10000,Estudiante,Error,Error,Si,20210610,20221230
206010,41,Millenials,Femenino,Soltero,Guatemala,Guatemala,23759,Licenciatura En Derecho,Sacatepequez,Jocotenango,Si,20060104,20221230
1306829,31,Millenials,Masculino,Soltero,Guatemala,Guatemala,4501,Educacion Basica Completa,Guatemala,Guatemala,Si,20150720,20221230
4472150,22,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,3350,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20221031,20221230
1630876,28,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,2705,Bachiller En Ciencias Y Letras,Guatemala,Villa Nueva,No,20170203,20221230
4318576,44,Generacion X,Masculino,Casado,Guatemala,Villa Nueva,100000,Tercero Basico,Error,Error,Si,20220202,20221218
3364751,45,Generacion X,Masculino,Soltero,Guatemala,Fraijanes,50000,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20040924,20220927
4273173,23,Generacion Z,Masculino,Soltero,Guatemala,Mixco,3244,Bachiller Electricista,Guatemala,San Juan Sacatepequez,Si,20211016,20221230
4326162,24,Generacion Z,Masculino,Soltero,El Peten,Sayaxche,3779,Tercero Basico,El Peten,Sayaxche,Si,20220217,20221230
3962254,57,Generacion X,Femenino,Casado,Escuintla,Masagua,0,Tercero Basico,Escuintla,La Gomera,No,20190626,20221205
3149191,46,Generacion X,Masculino,Casado,Quetzaltenango,Quetzaltenango,7654,Constructor,Guatemala,Guatemala,No,20051105,20221229
4294036,22,Generacion Z,Masculino,Soltero,Jalapa,Monjas,3000,Estudiante,Error,Error,Si,20211204,20221229
504188,68,Baby Boomers,Masculino,Casado,Escuintla,La Gomera,10000,Educacion Primaria Completa,Escuintla,La Gomera,Si,19950209,20221230
4309756,34,Millenials,Femenino,Casado,San Marcos,Tecun Uman,3015,Agricultor,San Marcos,Tecun Uman,No,20220117,20221225
2548167,40,Millenials,Masculino,Casado,Quetzaltenango,Quetzaltenango,0,Licenciatura En Administracion De Empresas,Error,Error,Si,20061123,20221230
4383641,45,Generacion X,Masculino,Soltero,Guatemala,Guatemala,5013,Educacion Basica Completa,Guatemala,Guatemala,No,20130723,20221230
3823672,23,Generacion Z,Masculino,Soltero,Santa Rosa,Cuilapa,0,Perito  En Administracion De Empresas,Error,Error,Si,20181125,20221229
1191095,31,Millenials,Masculino,Casado,Santa Rosa,Barberena,4677,Maestro De Educacion Fisica,Guatemala,Villa Canales,Si,19960805,20221230
3944974,28,Millenials,Masculino,Soltero,Guatemala,Villa Canales,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20171027,20221230
4184046,32,Millenials,Femenino,Casado,Escuintla,Escuintla,2911,Estudiante,Escuintla,Escuintla,Si,20131029,20221227
1321676,51,Generacion X,Femenino,Soltero,Guatemala,Mixco,10346,Secretaria  Y Oficinista,Guatemala,Guatemala,Si,20041026,20221230
3915523,25,Generacion Z,Femenino,Soltero,Guatemala,Mixco,10000,Bachiller En Ciencias Y Letras,Guatemala,Mixco,Si,20190321,20221226
